SPOTINSTANCEPRICE	0.705800	2022-06-06T13:17:36+00:00	g4ad.8xlarge	SUSE Linux	eu-west-1c
SPOTINSTANCEPRICE	0.580800	2022-06-06T13:17:36+00:00	g4ad.8xlarge	Linux/UNIX	eu-west-1b
SPOTINSTANCEPRICE	0.580800	2022-06-06T13:17:36+00:00	g4ad.8xlarge	Linux/UNIX	eu-west-1c
SPOTINSTANCEPRICE	0.340300	2022-06-06T12:51:20+00:00	g4ad.xlarge	Red Hat Enterprise Linux	eu-west-1c
SPOTINSTANCEPRICE	0.336600	2022-06-06T12:51:20+00:00	g4ad.xlarge	SUSE Linux	eu-west-1c
SPOTINSTANCEPRICE	0.280300	2022-06-06T12:51:20+00:00	g4ad.xlarge	Linux/UNIX	eu-west-1c
SPOTINSTANCEPRICE	0.280600	2022-06-06T12:18:39+00:00	g4ad.xlarge	Red Hat Enterprise Linux	eu-west-1b
SPOTINSTANCEPRICE	0.276900	2022-06-06T12:18:39+00:00	g4ad.xlarge	SUSE Linux	eu-west-1b
SPOTINSTANCEPRICE	0.220600	2022-06-06T12:18:39+00:00	g4ad.xlarge	Linux/UNIX	eu-west-1b
SPOTINSTANCEPRICE	0.943800	2022-06-06T12:09:47+00:00	g4ad.8xlarge	Red Hat Enterprise Linux	eu-west-1a
SPOTINSTANCEPRICE	0.938800	2022-06-06T12:09:47+00:00	g4ad.8xlarge	SUSE Linux	eu-west-1a
SPOTINSTANCEPRICE	0.813800	2022-06-06T12:09:47+00:00	g4ad.8xlarge	Linux/UNIX	eu-west-1a
SPOTINSTANCEPRICE	0.384500	2022-06-06T11:36:20+00:00	g4ad.2xlarge	Red Hat Enterprise Linux	eu-west-1b
SPOTINSTANCEPRICE	0.379500	2022-06-06T11:36:20+00:00	g4ad.2xlarge	SUSE Linux	eu-west-1b
SPOTINSTANCEPRICE	0.254500	2022-06-06T11:36:20+00:00	g4ad.2xlarge	Linux/UNIX	eu-west-1b
SPOTINSTANCEPRICE	0.398700	2022-06-06T11:20:14+00:00	g4ad.2xlarge	Red Hat Enterprise Linux	eu-west-1a
